Slit_separation_fs,Frequency_THz,Intensity,Series
1299.99999999995,233.80590119116,-0.0796693333333333,model
1299.99999999995,233.769664754147,-0.00733599999999999,model
1299.99999999995,233.733440839879,-0.186002666666666,model
1299.99999999995,233.697229442408,0.262430666666666,model
1299.99999999995,233.661030555791,-0.0906026666666666,model
1299.99999999995,233.624844174085,-0.00206933333333333,model
1299.99999999995,233.588670291356,-0.107569333333333,model
1299.99999999995,233.55250890167,-0.241069333333333,model
1299.99999999995,233.516359999099,0.125930666666666,model
1299.99999999995,233.480223577716,-0.0935693333333333,model
1299.99999999995,233.444099631601,-0.0379026666666666,model
1299.99999999995,233.407988154836,-0.00366933333333333,model
1299.99999999995,233.371889141506,0.144897333333333,model
1299.99999999995,233.335802585701,-0.0177026666666666,model
1299.99999999995,233.299728481514,0.0271973333333333,model
1299.99999999995,233.263666823043,0.178730666666666,model
1299.99999999995,233.227617604389,0.0305973333333333,model
1299.99999999995,233.191580819655,0.006264,model
1299.99999999995,233.15555646295,0.157364,model
1299.99999999995,233.119544528386,-0.0153359999999999,model
1299.99999999995,233.083545010079,0.032364,model
1299.99999999995,233.047557902147,0.415797333333333,model
1299.99999999995,233.011583198714,0.095064,model
1299.99999999995,232.975620893907,0.0513973333333333,model
1299.99999999995,232.939670981855,0.271597333333333,model
1299.99999999995,232.903733456694,0.241864,model
1299.99999999995,232.86780831256,0.190497333333333,model
1299.99999999995,232.831895543596,0.108830666666666,model
1299.99999999995,232.795995143946,0.126264,model
1299.99999999995,232.760107107759,0.149097333333333,model
1299.99999999995,232.724231429188,0.0609306666666666,model
1299.99999999995,232.68836810239,0.277197333333333,model
1299.99999999995,232.652517121522,0.397130666666666,model
1299.99999999995,232.61667848075,0.195930666666666,model
1299.99999999995,232.580852174241,0.257030666666666,model
1299.99999999995,232.545038196164,0.264930666666666,model
1299.99999999995,232.509236540696,0.241730666666666,model
1299.99999999995,232.473447202013,0.167064,model
1299.99999999995,232.437670174298,0.310097333333333,model
1299.99999999995,232.401905451736,0.318797333333333,model
1299.99999999995,232.366153028517,0.510097333333333,model
1299.99999999995,232.330412898832,0.233897333333333,model
1299.99999999995,232.294685056879,0.510664,model
1299.99999999995,232.258969496857,0.749297333333333,model
1299.99999999995,232.223266212971,0.502330666666666,model
1299.99999999995,232.187575199426,0.552364,model
1299.99999999995,232.151896450435,0.731164,model
1299.99999999995,232.116229960212,0.803097333333333,model
1299.99999999995,232.080575722975,0.888064,model
1299.99999999995,232.044933732945,1.12329733333333,model
1299.99999999995,232.009303984349,1.14783066666666,model
1299.99999999995,231.973686471415,1.13819733333333,model
1299.99999999995,231.938081188375,1.11689733333333,model
1299.99999999995,231.902488129467,1.16193066666666,model
1299.99999999995,231.86690728893,1.67853066666666,model
1299.99999999995,231.831338661007,1.53829733333333,model
1299.99999999995,231.795782239945,1.97943066666666,model
1299.99999999995,231.760238019996,2.17573066666666,model
1299.99999999995,231.724705995413,2.306064,model
1299.99999999995,231.689186160454,2.77989733333333,model
1299.99999999995,231.653678509381,3.41309733333333,model
1299.99999999995,231.618183036459,3.95026399999999,model
1299.99999999995,231.582699735955,4.63679733333333,model
1299.99999999995,231.547228602144,5.45143066666666,model
1299.99999999995,231.511769629299,6.46906399999999,model
1299.99999999995,231.476322811701,7.67129733333333,model
1299.99999999995,231.440888143632,9.08489733333333,model
1299.99999999995,231.40546561938,10.469864,model
1299.99999999995,231.370055233233,11.5870306666666,model
1299.99999999995,231.334656979486,13.1364306666666,model
1299.99999999995,231.299270852436,16.9196306666666,model
