Slit_separation_fs,Delay_fs,Reflectivity,Series
100.0,218226.33507993902,0.0636458386387024,model
100.0,218345.625184526,0.0684044363546937,model
100.0,218464.915289114,0.073239952535045,model
100.0,218584.20539370202,0.0781343101346621,model
100.0,218703.495498289,0.0830684931339695,model
100.0,218822.785602877,0.0880226037873565,model
100.0,218942.075707464,0.0929759255844647,model
100.0,219061.36581205198,0.0979069935257422,model
100.0,219180.65591664,0.102793669215243,model
100.0,219299.946021227,0.107613222712554,model
100.0,219419.236125815,0.112342420259328,model
100.0,219538.526230402,0.116957617287352,model
100.0,219657.81633499003,0.121434857817449,model
100.0,219777.106439578,0.125749978902224,model
100.0,219896.396544165,0.129878720701247,model
100.0,220015.686648753,0.133796841765868,model
100.0,220134.97675334004,0.137480239524068,model
100.0,220254.266857928,0.140905075558331,model
100.0,220373.556962516,0.144047905702657,model
100.0,220492.84706710302,0.14688581513811,model
100.0,220612.137171691,0.149396557112903,model
100.0,220731.427276278,0.151558697098357,model
100.0,220850.717380866,0.153351760401663,model
100.0,220970.007485454,0.154756383696422,model
100.0,221089.297590041,0.155754472022859,model
100.0,221208.587694629,0.156329357589418,model
100.0,221327.877799216,0.156465964499103,model
100.0,221447.167903804,0.156150977021007,model
100.0,221566.45800839202,0.15537301056112,model
100.0,221685.748112979,0.154122790107265,model
100.0,221805.038217567,0.152393329904547,model
100.0,221924.328322154,0.150180119972219,model
100.0,222043.618426742,0.147481319083893,model
100.0,222162.90853133,0.144297950174912,model
100.0,222282.198635917,0.140634107455687,model
100.0,222401.48874050498,0.136497167735511,model
100.0,222520.77884509202,0.131898011058022,model
100.0,222640.06894968002,0.126851255527539,model
100.0,222759.359054268,0.121375497945974,model
100.0,222878.649158855,0.115493574513331,model
100.0,222997.939263443,0.109232835897376,model
100.0,223117.22936803004,0.102625438960789,model
100.0,223236.519472618,0.0957086689199591,model
100.0,223355.809577206,0.088525280075742,model
100.0,223475.099681793,0.0811238738878083,model
100.0,223594.389786381,0.07355931618613,model
100.0,223713.679890968,0.0658931911897332,model
100.0,223832.96999555602,0.0581943198880073,model
100.0,223952.26010014402,0.0505393317955709,model
100.0,224071.550204731,0.0430133130020766,model
100.0,224190.840309319,0.0357105507464717,model
100.0,224310.130413906,0.0287353678709615,model
100.0,224429.420518494,0.0222030980897753,model
100.0,224548.710623082,0.0162412039156112,model
100.0,224668.000727669,0.0109905674929944,model
100.0,224787.290832257,0.00660701727657903,model
100.0,224906.580936844,0.00326308901997692,model
100.0,225025.871041432,0.00115011860129668,model
100.0,225145.16114602,0.000480718896406316,model
100.0,225264.451250607,0.00149169598148691,model
100.0,225383.741355195,0.00444757679671177,model
100.0,225503.031459782,0.00964480085255953,model
100.0,225622.32156437,0.0174167907773398,model
100.0,225741.611668958,0.0281401391963364,model
100.0,225860.90177354502,0.0422420815770748,model
100.0,225980.191878133,0.0602097638827888,model
100.0,226099.48198272003,0.0826016513059283,model
100.0,226218.772087308,0.110061706778601,model
100.0,226338.062191896,0.143337339629752,model
100.0,226457.352296483,0.183301949065407,model
100.0,226576.642401071,0.230983949043399,model
100.0,226695.93250565798,0.28760435417521,model
100.0,226815.222610246,0.354625831510727,model
100.0,226934.512714834,0.433818511743661,model
100.0,227053.802819421,0.527348652592069,model
100.0,227173.09292400902,0.637901438705447,model
100.0,227292.383028596,0.768855256911168,model
100.0,227411.673133184,0.924533079203441,model
100.0,227530.96323777203,1.11057836749761,model
100.0,227650.253342359,1.33452601632784,model
100.0,227769.543446947,1.60668544954143,model
100.0,227888.83355153401,1.94152497418523,model
100.0,228008.12365612198,2.35981373955099,model
100.0,228127.41376071,2.8918962133537,model
100.0,228246.703865297,3.58251221313115,model
100.0,228365.993969885,4.49751489613833,model
100.0,228485.284074472,5.73270375717877,model
100.0,228604.57417906003,7.42443936086323,model
100.0,228723.864283648,9.76127996017183,model
100.0,228843.154388235,12.9949755698778,model
100.0,228962.444492823,17.4471792278882,model
100.0,229081.73459741002,23.5043839425499,model
100.0,229201.02470199802,31.586115325485,model
100.0,229320.31480658602,42.0655571039267,model
100.0,229439.60491117302,55.126178884862,model
100.0,229558.895015761,70.5662446277713,model
100.0,229678.185120348,87.6097671479788,model
100.0,229797.475224936,104.826076977134,model
100.0,229916.765329524,120.255939203838,model
100.0,230036.05543411098,131.770733989239,model
100.0,230155.345538699,137.582119687493,model
100.0,230274.635643286,136.728630550966,model
100.0,230393.925747874,129.354043186793,model
100.0,230513.215852461,116.664426594765,model
100.0,230632.505957049,100.583853046934,model
100.0,230751.796061637,83.2428750581856,model
100.0,230871.086166224,66.4932126168176,model
100.0,230990.376270812,51.6032824789369,model
100.0,231109.6663754,39.1911182447923,model
100.0,231228.956479987,29.3420995423845,model
100.0,231348.24658457498,21.8080472487419,model
100.0,231467.53668916202,16.1933141313516,model
100.0,231586.82679375002,12.0814485154608,model
100.0,231706.116898338,9.10063956005021,model
100.0,231825.407002925,6.9469643862911,model
100.0,231944.697107513,5.38546902339001,model
100.0,232063.9872121,4.24179150621736,model
100.0,232183.277316688,3.39085005419812,model
100.0,232302.567421275,2.74531294098097,model
100.0,232421.85752586302,2.24537288659352,model
100.0,232541.147630451,1.85046809027499,model
100.0,232660.437735038,1.53304275424668,model
100.0,232779.72783962602,1.27416817814632,model
100.0,232899.017944214,1.06058893909613,model
100.0,233018.30804880097,0.882798126979354,model
100.0,233137.59815338903,0.733805387743718,model
100.0,233256.888257976,0.608343387543661,model
100.0,233376.17836256398,0.502355857900802,model
100.0,233495.468467151,0.412658967835426,model
100.0,233614.75857173902,0.336711711312849,model
100.0,233734.048676327,0.272457482046529,model
100.0,233853.338780914,0.21821074235336,model
100.0,233972.62888550202,0.17257490488566,model
100.0,234091.91899008903,0.134381552901857,model
100.0,234211.209094677,0.102644332721274,model
100.0,234330.49919926497,0.0765239627295965,model
100.0,234449.78930385198,0.0553009775603909,model
100.0,234569.07940844,0.0383543861508769,model
100.0,234688.36951302702,0.0251448914067032,model
100.0,234807.659617615,0.015201374325608,model
100.0,234926.94972220302,0.00811011441218463,model
100.0,235046.23982679003,0.00350603313720995,model
100.0,235165.529931378,0.00106551992749324,model
100.0,235284.82003596498,0.000500604515042294,model
100.0,235404.11014055304,0.00155409361051002,model
100.0,235523.400245141,0.00399555954441124,model
100.0,235642.690349728,0.00761800208644897,model
100.0,235761.980454316,0.012235020258679,model
100.0,235881.27055890302,0.0176784619079765,model
100.0,236000.560663491,0.0237964139521201,model
100.0,236119.850768079,0.0304514947916588,model
100.0,236239.14087266597,0.0375194094987306,model
100.0,236358.430977254,0.044887688604965,model
100.0,236477.721081841,0.0524546163402499,model
100.0,236597.01118642898,0.0601282959592967,model
100.0,236716.301291017,0.067825828926492,model
100.0,236835.59139560402,0.0754726084527641,model
100.0,236954.881500192,0.0830016838033669,model
100.0,237074.171604779,0.0903532034628335,model
100.0,237193.46170936702,0.0974739198692274,model
100.0,237312.751813955,0.104316736530171,model
100.0,237432.041918542,0.110840308474737,model
100.0,237551.33202313003,0.117008671567003,model
100.0,237670.622127717,0.122790903945053,model
100.0,237789.912232305,0.128160818232102,model
100.0,237909.20233689298,0.133096667987667,model
100.0,238028.49244148002,0.137580879847176,model
100.0,238147.78254606802,0.141599798808819,model
100.0,238267.072650655,0.145143445215346,model
100.0,238386.362755243,0.148205288762596,model
100.0,238505.65285983103,0.15078202668122,model
100.0,238624.942964418,0.152873374185677,model
100.0,238744.233069006,0.154481862641338,model
100.0,238863.52317359298,0.155612641166518,model
100.0,238982.813278181,0.156273288566448,model
100.0,239102.103382769,0.156473627201152,model
100.0,239221.393487356,0.156225542744163,model
100.0,239340.68359194402,0.155542810062793,model
100.0,239459.97369653103,0.154440920397079,model
100.0,239579.263801119,0.152936915474758,model
100.0,239698.55390570697,0.151049224294478,model
100.0,239817.84401029398,0.148797503540962,model
100.0,239937.134114882,0.14620248361488,model
100.0,240056.42421946902,0.143285816851427,model
100.0,240175.714324057,0.140069931112691,model
100.0,240295.004428645,0.136577887400485,model
100.0,240414.29453323202,0.132833241301844,model
100.0,240533.58463782005,0.128859909749458,model
100.0,240652.874742407,0.124682041833389,model
100.0,240772.16484699503,0.120323894736108,model
100.0,240891.454951583,0.115809714571196,model
100.0,241010.74505617,0.111163622452117,model
100.0,241130.03516075804,0.106409505716849,model
100.0,241249.32526534502,0.101570914684873,model
100.0,241368.61536993302,0.0966709652398304,model
100.0,241487.905474521,0.0917322464676074,model
100.0,241607.19557910797,0.0867767350362534,model
100.0,241726.48568369602,0.0818257148241137,model
100.0,241845.775788283,0.0768997025852715,model
100.0,241965.06589287097,0.0720183805219005,model
100.0,242084.35599745903,0.0672005336046077,model
100.0,242203.646102046,0.062463994392319,model
100.0,242322.93620663398,0.0578255934918106,model
100.0,242442.226311221,0.0533011155582032,model
100.0,242561.51641580902,0.0489052630192736,model
100.0,242680.806520397,0.0446516241201534,model
100.0,242800.096624984,0.0405526481136704,model
100.0,242919.38672957203,0.0366196265455773,model
100.0,243038.67683415904,0.032862678961886,model
100.0,243157.966938747,0.0292907463531763,model
100.0,243277.25704333498,0.0259115885625923,model
100.0,243396.54714792199,0.0227317875177288,model
100.0,243515.83725251,0.0197567566551964,model
100.0,243635.127357097,0.0169907535295011,model
100.0,243754.417461685,0.0144368991094332,model
100.0,243873.70756627302,0.0120972007496778,model
100.0,243992.99767086,0.00997257912038383,model
100.0,244112.287775448,0.00806290074822797,model
100.0,244231.57788003498,0.00636701265214252,model
100.0,244350.867984623,0.00488278179507504,model
100.0,244470.158089211,0.00360713773708481,model
100.0,244589.448193798,0.00253611736010712,model
100.0,244708.73829838602,0.00166491385040488,model
100.0,244828.02840297302,0.000987926866694043,model
100.0,244947.318507561,0.00049881533989387,model
100.0,245066.608612149,0.000190552559668078,model
100.0,245185.89871673597,5.54818030871707e-05,model
100.0,245305.188821324,8.537428812047e-05,model
100.0,245424.478925911,0.00027148747648999,model
100.0,245543.76903049898,0.000604624005594056,model
100.0,245663.059135087,0.0010751915279181,model
100.0,245782.34923967402,0.00167326197716437,model
100.0,245901.639344262,0.0023886311327302,model
150.0,217391.304347826,0.0793550668280967,model
150.0,217510.594452413,0.0783429881923791,model
150.0,217629.884557001,0.0768177013760694,model
150.0,217749.174661588,0.0747886618137659,model
150.0,217868.464766176,0.0722723595598731,model
150.0,217987.754870764,0.0692924319989029,model
150.0,218107.044975351,0.0658796856305372,model
150.0,218226.33507993902,0.0620720448837979,model
150.0,218345.625184526,0.0579144154834686,model
150.0,218464.915289114,0.0534584551956287,model
150.0,218584.20539370202,0.0487622689320422,model
150.0,218703.495498289,0.0438900075039057,model
150.0,218822.785602877,0.0389113853170881,model
150.0,218942.075707464,0.0339011174591517,model
150.0,219061.36581205198,0.0289382694862822,model
150.0,219180.65591664,0.0241055383842411,model
150.0,219299.946021227,0.0194884578371579,model
150.0,219419.236125815,0.0151745389347169,model
150.0,219538.526230402,0.0112523537849603,model
150.0,219657.81633499003,0.00781056642405348,model
150.0,219777.106439578,0.00493692224848792,model
150.0,219896.396544165,0.00271720290126335,model
150.0,220015.686648753,0.00123416059271605,model
150.0,220134.97675334004,0.00056643387551036,model
150.0,220254.266857928,0.000787467129438236,model
150.0,220373.556962516,0.00196443663537273,model
150.0,220492.84706710302,0.00415719303529819,model
150.0,220612.137171691,0.00741724748062763,model
150.0,220731.427276278,0.0117867884878221,model
150.0,220850.717380866,0.0172977646231708,model
150.0,220970.007485454,0.0239710363830393,model
150.0,221089.297590041,0.0318155943714802,model
150.0,221208.587694629,0.0408278886873216,model
150.0,221327.877799216,0.0509912423541926,model
150.0,221447.167903804,0.0622753817629373,model
150.0,221566.45800839202,0.0746360983471304,model
150.0,221685.748112979,0.0880150182198379,model
150.0,221805.038217567,0.102339532523564,model
150.0,221924.328322154,0.117522859309633,model
150.0,222043.618426742,0.133464251849886,model
150.0,222162.90853133,0.150049379986813,model
150.0,222282.198635917,0.167150847360943,model
150.0,222401.48874050498,0.184628886675487,model
150.0,222520.77884509202,0.202332214134253,model
150.0,222640.06894968002,0.220099036531155,model
150.0,222759.359054268,0.237758237436907,model
150.0,222878.649158855,0.25513070839885,model
150.0,222997.939263443,0.272030843928003,model
150.0,223117.22936803004,0.288268190998349,model
150.0,223236.519472618,0.30364924106096,model
150.0,223355.809577206,0.317979370626753,model
150.0,223475.099681793,0.331064915419072,model
150.0,223594.389786381,0.342715378813496,model
150.0,223713.679890968,0.352745759180167,model
150.0,223832.96999555602,0.360979006090335,model
150.0,223952.26010014402,0.367248582109875,model
150.0,224071.550204731,0.371401135014042,model
150.0,224190.840309319,0.373299293210326,model
150.0,224310.130413906,0.372824542607589,model
150.0,224429.420518494,0.369880243740221,model
150.0,224548.710623082,0.364394755495636,model
150.0,224668.000727669,0.356324676690469,model
150.0,224787.290832257,0.345658282172867,model
150.0,224906.580936844,0.332419084692967,model
150.0,225025.871041432,0.316669652535722,model
150.0,225145.16114602,0.298515701935678,model
150.0,225264.451250607,0.278110478960618,model
150.0,225383.741355195,0.255659654352068,model
150.0,225503.031459782,0.231426698187751,model
150.0,225622.32156437,0.205738985668172,model
150.0,225741.611668958,0.178994871333664,model
150.0,225860.90177354502,0.151671830927104,model
150.0,225980.191878133,0.124336264242942,model
150.0,226099.48198272003,0.0976552299040038,model
150.0,226218.772087308,0.0724107573650782,model
150.0,226338.062191896,0.0495177807460827,model
150.0,226457.352296483,0.0300464269070303,model
150.0,226576.642401071,0.0152506251100436,model
150.0,226695.93250565798,0.00660505313015097,model
150.0,226815.222610246,0.00585326089746575,model
150.0,226934.512714834,0.0150722409064468,model
150.0,227053.802819421,0.0367592738418801,model
150.0,227173.09292400902,0.0739520724646063,model
150.0,227292.383028596,0.130399023568744,model
150.0,227411.673133184,0.210804375480455,model
150.0,227530.96323777203,0.321194976524868,model
150.0,227650.253342359,0.46947871375711,model
150.0,227769.543446947,0.666313640162219,model
150.0,227888.83355153401,0.926484551757055,model
150.0,228008.12365612198,1.27106396194173,model
150.0,228127.41376071,1.73077641956237,model
150.0,228246.703865297,2.35105962180808,model
150.0,228365.993969885,3.19929545320785,model
150.0,228485.284074472,4.37457567064632,model
150.0,228604.57417906003,6.01976639599197,model
150.0,228723.864283648,8.33504613909187,model
150.0,228843.154388235,11.5908506061129,model
150.0,228962.444492823,16.1356987073732,model
150.0,229081.73459741002,22.3901446822223,model
150.0,229201.02470199802,30.8105184541964,model
150.0,229320.31480658602,41.8009463477019,model
150.0,229439.60491117302,55.5579812511717,model
150.0,229558.895015761,71.862615267655,model
150.0,229678.185120348,89.8827541435806,model
150.0,229797.475224936,108.093196395338,model
150.0,229916.765329524,124.413828834399,model
150.0,230036.05543411098,136.5913147862,model
150.0,230155.345538699,142.736207387691,model
150.0,230274.635643286,141.833781828421,model
150.0,230393.925747874,134.035735349194,model
150.0,230513.215852461,120.615193846096,model
150.0,230632.505957049,103.605828644664,model
150.0,230751.796061637,85.2644616004778,model
150.0,230871.086166224,67.5588485565135,model
150.0,230990.376270812,51.8429318658853,model
150.0,231109.6663754,38.7807182513509,model
150.0,231228.956479987,28.4661872878692,model
150.0,231348.24658457498,20.6323568241215,model
150.0,231467.53668916202,14.8501408716674,model
150.0,231586.82679375002,10.6663262988984,model
150.0,231706.116898338,7.67658668150346,model
150.0,231825.407002925,5.55220180173304,model
150.0,231944.697107513,4.04146789889466,model
150.0,232063.9872121,2.95987858618846,model
150.0,232183.277316688,2.17681991591968,model
150.0,232302.567421275,1.60222672752213,model
150.0,232421.85752586302,1.17504023366345,model
150.0,232541.147630451,0.854116035541472,model
150.0,232660.437735038,0.611552437578793,model
150.0,232779.72783962602,0.428118698499181,model
150.0,232899.017944214,0.290235030340343,model
150.0,233018.30804880097,0.188038586101124,model
150.0,233137.59815338903,0.114162075073472,model
150.0,233256.888257976,0.0629542569372934,model
150.0,233376.17836256398,0.0299796868996442,model
150.0,233495.468467151,0.0116884478332706,model
150.0,233614.75857173902,0.00519208820040567,model
150.0,233734.048676327,0.00810884667353315,model
150.0,233853.338780914,0.0184527108839639,model
150.0,233972.62888550202,0.0345529403954197,model
150.0,234091.91899008903,0.0549944666396154,model
150.0,234211.209094677,0.0785725960932715,model
150.0,234330.49919926497,0.104258627969249,model
150.0,234449.78930385198,0.1311729686499,model
150.0,234569.07940844,0.158563959730128,model
150.0,234688.36951302702,0.185791116143365,model
150.0,234807.659617615,0.21231139151547,model
150.0,234926.94972220302,0.237668034166686,model
150.0,235046.23982679003,0.261481274938195,model
150.0,235165.529931378,0.283440394727743,model
150.0,235284.82003596498,0.303297009261675,model
150.0,235404.11014055304,0.320859109803931,model
150.0,235523.400245141,0.335985819180783,model
150.0,235642.690349728,0.348582684170437,model
150.0,235761.980454316,0.358597311589273,model
150.0,235881.27055890302,0.366015396957359,model
150.0,236000.560663491,0.370856963104751,model
150.0,236119.850768079,0.373172811558933,model
150.0,236239.14087266597,0.373041177066913,model
150.0,236358.430977254,0.370564481862789,model
150.0,236477.721081841,0.365866255803166,model
150.0,236597.01118642898,0.359088160228138,model
150.0,236716.301291017,0.350387113125979,model
150.0,236835.59139560402,0.339932544872207,model
150.0,236954.881500192,0.32790374105093,model
150.0,237074.171604779,0.314487308696611,model
150.0,237193.46170936702,0.299874756687396,model
150.0,237312.751813955,0.284260192289314,model
150.0,237432.041918542,0.267838148803488,model
150.0,237551.33202313003,0.250801543183049,model
150.0,237670.622127717,0.233339774892381,model
150.0,237789.912232305,0.215636963355681,model
150.0,237909.20233689298,0.197870344307974,model
150.0,238028.49244148002,0.180208811103416,model
150.0,238147.78254606802,0.162811616930313,model
150.0,238267.072650655,0.145827244819854,model
150.0,238386.362755243,0.129392423089914,model
150.0,238505.65285983103,0.11363132314291,model
150.0,238624.942964418,0.0986549077359512,model
150.0,238744.233069006,0.084560437201965,model
150.0,238863.52317359298,0.0714311505800694,model
150.0,238982.813278181,0.0593360771309042,model
150.0,239102.103382769,0.0483300156076658,model
150.0,239221.393487356,0.0384536516113888,model
150.0,239340.68359194402,0.0297337985733831,model
150.0,239459.97369653103,0.0221837887950134,model
150.0,239579.263801119,0.0158039618925629,model
150.0,239698.55390570697,0.0105822727775635,model
150.0,239817.84401029398,0.00649500287044731,model
150.0,239937.134114882,0.00350754350769741,model
150.0,240056.42421946902,0.00157527492081802,model
150.0,240175.714324057,0.000644497860560847,model
150.0,240295.004428645,0.000653420175727303,model
150.0,240414.29453323202,0.001533192603485,model
150.0,240533.58463782005,0.00320896258861496,model
150.0,240652.874742407,0.00560095529402441,model
150.0,240772.16484699503,0.00862555688717073,model
150.0,240891.454951583,0.0121963915066671,model
150.0,241010.74505617,0.0162253861525815,model
150.0,241130.03516075804,0.0206238062595483,model
150.0,241249.32526534502,0.0253032573578305,model
150.0,241368.61536993302,0.0301766405296686,model
150.0,241487.905474521,0.0351590575230312,model
150.0,241607.19557910797,0.0401686517482415,model
150.0,241726.48568369602,0.04512738534555,model
150.0,241845.775788283,0.0499617440492416,model
150.0,241965.06589287097,0.0546033596639677,model
150.0,242084.35599745903,0.0589895601040903,model
150.0,242203.646102046,0.0630638272297786,model
150.0,242322.93620663398,0.0667761723699162,model
150.0,242442.226311221,0.0700834294209126,model
150.0,242561.51641580902,0.0729494511539957,model
150.0,242680.806520397,0.0753452314743997,model
150.0,242800.096624984,0.0772489366909363,model
150.0,242919.38672957203,0.078645854963202,model
150.0,243038.67683415904,0.0795282765763907,model
150.0,243157.966938747,0.0798952886419899,model
150.0,243277.25704333498,0.0797525105550735,model
150.0,243396.54714792199,0.0791117633836721,model
150.0,243515.83725251,0.0779906771276754,model
150.0,243635.127357097,0.0764122558084317,model
150.0,243754.417461685,0.0744043892091007,model
150.0,243873.70756627302,0.0719993315590404,model
150.0,243992.99767086,0.0692331507087338,model
150.0,244112.287775448,0.0661451491666816,model
150.0,244231.57788003498,0.0627772745890689,model
150.0,244350.867984623,0.0591735177222333,model
150.0,244470.158089211,0.0553793095228987,model
150.0,244589.448193798,0.0514409241549766,model
150.0,244708.73829838602,0.0474048922702469,model
150.0,244828.02840297302,0.0433174329633771,model
150.0,244947.318507561,0.0392239087848731,model
150.0,245066.608612149,0.0351683110808568,model
150.0,245185.89871673597,0.0311927768738619,model
150.0,245305.188821324,0.0273371469629014,model
150.0,245424.478925911,0.0236385645396988,model
150.0,245543.76903049898,0.0201311179500129,model
150.0,245663.059135087,0.0168455356118358,model
150.0,245782.34923967402,0.013808925228534,model
150.0,245901.639344262,0.0110445686720684,model
200.0,217391.304347826,0.00345026432745624,model
200.0,217510.594452413,0.00169670239896969,model
200.0,217629.884557001,0.000857928746585841,model
200.0,217749.174661588,0.00101284889442584,model
200.0,217868.464766176,0.0022219104790135,model
200.0,217987.754870764,0.00452499345570555,model
200.0,218107.044975351,0.00793969821117296,model
200.0,218226.33507993902,0.0124600221482092,model
200.0,218345.625184526,0.0180554973675401,model
200.0,218464.915289114,0.0246708496610106,model
200.0,218584.20539370202,0.0322261414689328,model
200.0,218703.495498289,0.0406174949684671,model
200.0,218822.785602877,0.0497183500578918,model
200.0,218942.075707464,0.0593812581100127,model
200.0,219061.36581205198,0.0694402380754599,model
200.0,219180.65591664,0.0797136074217597,model
200.0,219299.946021227,0.0900073000629668,model
200.0,219419.236125815,0.100118599788261,model
200.0,219538.526230402,0.109840226312117,model
200.0,219657.81633499003,0.11896471826093,model
200.0,219777.106439578,0.12728902277968,model
200.0,219896.396544165,0.134619215465646,model
200.0,220015.686648753,0.140775239694381,model
200.0,220134.97675334004,0.145595606880454,model
200.0,220254.266857928,0.148941906746017,model
200.0,220373.556962516,0.15070306567746,model
200.0,220492.84706710302,0.150799260136506,model
200.0,220612.137171691,0.149185323798197,model
200.0,220731.427276278,0.145853660874661,model
200.0,220850.717380866,0.140836484591239,model
200.0,220970.007485454,0.13420734261679,model
200.0,221089.297590041,0.126081913685342,model
200.0,221208.587694629,0.116617903560064,model
200.0,221327.877799216,0.106014133646601,model
200.0,221447.167903804,0.0945087170527474,model
200.0,221566.45800839202,0.0823763106403784,model
200.0,221685.748112979,0.069924531454268,model
200.0,221805.038217567,0.0574894544413174,model
200.0,221924.328322154,0.0454303230874334,model
200.0,222043.618426742,0.0341235012016086,model
200.0,222162.90853133,0.023955729751048,model
200.0,222282.198635917,0.0153168177999674,model
200.0,222401.48874050498,0.00859184947758102,model
200.0,222520.77884509202,0.00415305239240997,model
200.0,222640.06894968002,0.00235142976274937,model
200.0,222759.359054268,0.00350836364558928,model
200.0,222878.649158855,0.00790726606714663,model
200.0,222997.939263443,0.0157854892148922,model
200.0,223117.22936803004,0.0273266808700776,model
200.0,223236.519472618,0.042653626558358,model
200.0,223355.809577206,0.061821924864882,model
200.0,223475.099681793,0.0848144878659826,model
200.0,223594.389786381,0.111537061350934,model
200.0,223713.679890968,0.141815013877954,model
200.0,223832.96999555602,0.175391288742894,model
200.0,223952.26010014402,0.21192587354338,model
200.0,224071.550204731,0.250996740610699,model
200.0,224190.840309319,0.292102295218604,model
200.0,224310.130413906,0.334665579954704,model
200.0,224429.420518494,0.378040022044804,model
200.0,224548.710623082,0.421516920227354,model
200.0,224668.000727669,0.464334616288567,model
200.0,224787.290832257,0.50568924852138,model
200.0,224906.580936844,0.544747183040599,model
200.0,225025.871041432,0.580658943834329,model
200.0,225145.16114602,0.612574645767135,model
200.0,225264.451250607,0.639660818485951,model
200.0,225383.741355195,0.66111860025829,model
200.0,225503.031459782,0.676203170159582,model
200.0,225622.32156437,0.684244413898329,model
200.0,225741.611668958,0.684668898037555,model
200.0,225860.90177354502,0.67702295207432,model
200.0,225980.191878133,0.660997328096084,model
200.0,226099.48198272003,0.636453378309665,model
200.0,226218.772087308,0.603451150547996,model
200.0,226338.062191896,0.562280361188028,model
200.0,226457.352296483,0.513494440397068,model
200.0,226576.642401071,0.457949654482633,model
200.0,226695.93250565798,0.396850903860194,model
200.0,226815.222610246,0.331806599297641,model
200.0,226934.512714834,0.264897826222335,model
200.0,227053.802819421,0.19876661953032,model
200.0,227173.09292400902,0.13673381571292,model
200.0,227292.383028596,0.0829619285180036,model
200.0,227411.673133184,0.042685670473081,model
200.0,227530.96323777203,0.0225544219875026,model
200.0,227650.253342359,0.0311535907767687,model
200.0,227769.543446947,0.0798228487139078,model
200.0,227888.83355153401,0.183973264315081,model
200.0,228008.12365612198,0.365202307938854,model
200.0,228127.41376071,0.654680478327556,model
200.0,228246.703865297,1.09841265131479,model
200.0,228365.993969885,1.76502448528657,model
200.0,228485.284074472,2.75667065181523,model
200.0,228604.57417906003,4.22301892812427,model
200.0,228723.864283648,6.37746502547825,model
200.0,228843.154388235,9.51302515510263,model
200.0,228962.444492823,14.0121919476681,model
200.0,229081.73459741002,20.3402297137962,model
200.0,229201.02470199802,29.0036080152568,model
200.0,229320.31480658602,40.4510298391085,model
200.0,229439.60491117302,54.9023514197289,model
200.0,229558.895015761,72.1240287144963,model
200.0,229678.185120348,91.2201675686443,model
200.0,229797.475224936,110.552564086835,model
200.0,229916.765329524,127.893933329184,model
200.0,230036.05543411098,140.837863044129,model
200.0,230155.345538699,147.37035819482,model
200.0,230274.635643286,146.41098629656,model
200.0,230393.925747874,138.121219941057,model
200.0,230513.215852461,123.856895104854,model
200.0,230632.505957049,105.786605923197,model
200.0,230751.796061637,86.3219267802154,model
200.0,230871.086166224,67.5714307139384,model
200.0,230990.376270812,50.9904904768964,model
200.0,231109.6663754,37.2940052197493,model
200.0,231228.956479987,26.5795888468779,model
200.0,231348.24658457498,18.5499846939262,model
200.0,231467.53668916202,12.7288016241594,model
200.0,231586.82679375002,8.61324264665981,model
200.0,231706.116898338,5.75668193842757,model
200.0,231825.407002925,3.79936514402562,model
200.0,231944.697107513,2.46961915897773,model
200.0,232063.9872121,1.57161085084885,model
200.0,232183.277316688,0.969091355900199,model
200.0,232302.567421275,0.569537996268004,model
200.0,232421.85752586302,0.310898197961087,model
200.0,232541.147630451,0.151525654022761,model
200.0,232660.437735038,0.0630621885408418,model
200.0,232779.72783962602,0.0257246809216997,model
200.0,232899.017944214,0.0252876730321452,model
200.0,233018.30804880097,0.051202279870578,model
200.0,233137.59815338903,0.0954332579131874,model
200.0,233256.888257976,0.151727026180235,model
200.0,233376.17836256398,0.215145039940119,model
200.0,233495.468467151,0.281755175930177,model
200.0,233614.75857173902,0.348420113828335,model
200.0,233734.048676327,0.412648671711432,model
200.0,233853.338780914,0.472486018821274,model
200.0,233972.62888550202,0.526430871172718,model
200.0,234091.91899008903,0.573370858503869,model
200.0,234211.209094677,0.612529731803687,model
200.0,234330.49919926497,0.643423810099222,model
200.0,234449.78930385198,0.665824222647804,model
200.0,234569.07940844,0.679723557060343,model
200.0,234688.36951302702,0.685305969546055,model
200.0,234807.659617615,0.682919379281342,model
200.0,234926.94972220302,0.673049794035789,model
200.0,235046.23982679003,0.656297111549198,model
200.0,235165.529931378,0.633352202035364,model
200.0,235284.82003596498,0.604975382356719,model
200.0,235404.11014055304,0.571975993554118,model
200.0,235523.400245141,0.535193283433687,model
200.0,235642.690349728,0.495478566746604,model
200.0,235761.980454316,0.453678735120574,model
200.0,235881.27055890302,0.410621190797994,model
200.0,236000.560663491,0.367100284569728,model
200.0,236119.850768079,0.323865335690837,model
200.0,236239.14087266597,0.281610204560485,model
200.0,236358.430977254,0.24096461596384,model
200.0,236477.721081841,0.202487073609414,model
200.0,236597.01118642898,0.166659473357572,model
200.0,236716.301291017,0.133883435409924,model
200.0,236835.59139560402,0.104478127581531,model
200.0,236954.881500192,0.0786797799442309,model
200.0,237074.171604779,0.0566426049281305,model
200.0,237193.46170936702,0.0384410756535151,model
200.0,237312.751813955,0.0240735749835998,model
200.0,237432.041918542,0.0134670563598949,model
200.0,237551.33202313003,0.00648279630578759,model
200.0,237670.622127717,0.00292297693946727,model
