separation_fs,freq_THz,I_standard,I_coherence,I_amplitude
8.000000000000000000e+02,2.323333333334047097e+02,3.312550300592942941e-03,1.046346556070764169e-02,0.000000000000000000e+00
8.000000000000000000e+02,2.325000000000713953e+02,1.181326009794484398e-02,1.375497833598306706e-02,0.000000000000000000e+00
8.000000000000000000e+02,2.326666666667381378e+02,1.771339099232493303e-02,1.590925187060410889e-02,0.000000000000000000e+00
8.000000000000000000e+02,2.328333333334048518e+02,1.709115544600856712e-02,1.477002049250064793e-02,0.000000000000000000e+00
8.000000000000000000e+02,2.330000000000715659e+02,1.119463374499722261e-02,1.095945447350167752e-02,0.000000000000000000e+00
8.000000000000000000e+02,2.331666666667382799e+02,4.281823368233062671e-03,6.717379234102940910e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.333333333334049939e+02,3.340207979442222298e-04,4.144159907585933181e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.335000000000717080e+02,7.381011424120773696e-04,3.962096122252415677e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.336666666667384504e+02,4.008368897630628681e-03,5.365477445551656774e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.338333333334051645e+02,7.254404006151685819e-03,6.802374774631745821e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.340000000000718785e+02,8.184869687850893430e-03,7.042614687980526707e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.341666666667385925e+02,6.374631881037306005e-03,5.853055073981573708e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.343333333334053066e+02,3.187916549073868244e-03,3.956200181351826779e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.345000000000720206e+02,6.409511036117018562e-04,2.423287894094419692e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.346666666667387631e+02,6.039959196374396932e-05,1.958537633012897086e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.348333333334054771e+02,1.373522475037019337e-03,2.520387710079811158e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.350000000000721911e+02,3.358671784827059383e-03,3.454974385090698891e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.351666666667389052e+02,4.561021761444968882e-03,3.984448370944467660e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.353333333334056192e+02,4.221999497270672273e-03,3.702619887996576320e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.355000000000723333e+02,2.654391479452963311e-03,2.774966875462336110e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.356666666667390757e+02,9.082285946562317731e-04,1.760386707662425039e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.358333333334057897e+02,2.427040753520571940e-05,1.213000190308107917e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.360000000000725038e+02,3.858084321365317076e-04,1.336401975933451973e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.361666666667392178e+02,1.556294220595028956e-03,1.897034996341110009e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.363333333334059319e+02,2.645603504764534267e-03,2.419521396529759980e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.365000000000726459e+02,2.917319059041282962e-03,2.510546130428859338e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.366666666667393883e+02,2.233197840950215847e-03,2.095904304689098600e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.368333333334061024e+02,1.076162539185595776e-03,1.432753490320501366e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.370000000000728164e+02,1.821859030739110530e-04,9.132677758360219960e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.371666666667395305e+02,5.122242736118245158e-05,8.037822381929555495e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.373333333334062445e+02,6.550816531181211750e-04,1.088978907266644402e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.375000000000729585e+02,1.505712497957057078e-03,1.508301676837885521e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.376666666667397010e+02,2.006390679339435656e-03,1.743260539000763458e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.378333333334064150e+02,1.838707144641936421e-03,1.623831210731773670e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.380000000000731291e+02,1.138792700074868968e-03,1.222442809208149723e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.381666666667398431e+02,3.708554336199817308e-04,7.865254324204937761e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.383333333334065571e+02,4.428753953793595328e-06,5.663656665486848339e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.385000000000732427e+02,2.159021100411835160e-04,6.559137634151179525e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.386666666667399568e+02,8.007550536787314899e-04,9.459713293888133033e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.388333333334066992e+02,1.334452468711151999e-03,1.210004581343846527e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.390000000000734133e+02,1.459906164387777660e-03,1.257462935664989271e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.391666666667401273e+02,1.109308600449508946e-03,1.052094633048531727e-03,0.000000000000000000e+00
8.000000000000000000e+02,2.393333333334068413e+02,5.248849565011227567e-04,7.230140582786707482e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.395000000000735554e+02,8.093842554041719747e-05,4.697873954854725432e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.396666666667402694e+02,3.526972094035442292e-05,4.298495807574775332e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.398333333334070119e+02,3.731959327718769844e-04,5.953099168898794797e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.400000000000737259e+02,8.365504033931885682e-04,8.284188109328405542e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.401666666667404400e+02,1.105837405871367904e-03,9.587208675504224880e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.403333333334071540e+02,1.008653679870393687e-03,8.942176700049618782e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.405000000000738680e+02,6.197332025116177425e-04,6.747270319243962519e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.406666666667405821e+02,1.963056243446252330e-04,4.374055722364556258e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.408333333334073245e+02,1.203105041183199398e-06,3.224010759254544462e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.410000000000740386e+02,1.341548868937374227e-04,3.828718812030713556e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.411666666667407526e+02,4.784820861888588019e-04,5.565558880944849150e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.413333333334074666e+02,7.897423231374641221e-04,7.130496288664591202e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.415000000000741807e+02,8.605276866275150816e-04,7.417043270003048031e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.416666666667408947e+02,6.511662093005117155e-04,6.213363520139843698e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.418333333334076372e+02,3.048062328603977616e-04,4.282724194394506149e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.420000000000743512e+02,4.436127990264669197e-05,2.813842012190927405e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.421666666667410652e+02,2.453492692131629572e-05,2.631645241662838668e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.423333333334077793e+02,2.364676124542556841e-04,3.688698940237482293e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.425000000000744933e+02,5.230158112086579110e-04,5.146696522601539167e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.426666666667412073e+02,6.883646561042480912e-04,5.961086113653353427e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.428333333334079498e+02,6.261593797220015023e-04,5.564468536106640783e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.430000000000746638e+02,3.828381185846198623e-04,4.204386874357874684e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.431666666667413779e+02,1.191687126763598835e-04,2.738179306837824119e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.433333333334080919e+02,4.082825647861725023e-07,2.047136109811308177e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.435000000000748059e+02,8.963481013768195816e-05,2.467574844522436839e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.436666666667415200e+02,3.126522855565653874e-04,3.603658705680867183e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.438333333334082624e+02,5.131539705950000129e-04,4.621613508452960075e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.440000000000749765e+02,5.578086925674490514e-04,4.810213033668029117e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.441666666667416905e+02,4.209916919297406715e-04,4.032697076799601960e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.443333333334083761e+02,1.956888023747256492e-04,2.784929335131735304e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.445000000000750902e+02,2.739888077563638918e-05,1.842860582847688066e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.446666666667418042e+02,1.757975809009679980e-05,1.747549906808532169e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.448333333334085182e+02,1.604010603238818604e-04,2.467830716472589657e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.450000000000752607e+02,3.518780632224548536e-04,3.449026576345266002e-04,0.000000000000000000e+00
8.000000000000000000e+02,2.451666666667419747e+02,4.618697651628460125e-04,3.996958192814070807e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.153333333333994801e+02,2.218930425339752819e-04,1.956554628524106510e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.155000000000661942e+02,8.487304609226310227e-05,1.402128757942137265e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.156666666667329082e+02,7.734008838741617223e-07,1.072699061096790208e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.158333333333996222e+02,6.253026115258103208e-05,1.361853600642324289e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.160000000000663363e+02,2.182181273300915695e-04,2.049753835338497887e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.161666666667330503e+02,3.167835953021171775e-04,2.496798275517469025e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.163333333333997928e+02,2.579932333774467433e-04,2.278589802540077931e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.165000000000665068e+02,9.817587685689056493e-05,1.633710680159220147e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.166666666667332208e+02,7.944473261520569308e-07,1.254414917165941801e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.168333333333999349e+02,7.421730929992555376e-05,1.599657430304219708e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.170000000000666489e+02,2.572109571459035631e-04,2.410203289215847320e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.171666666667333629e+02,3.724863611513147435e-04,2.935374597874356286e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.173333333334001054e+02,3.026404911403881410e-04,2.678090264400477256e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.175000000000668194e+02,1.144659537161384213e-04,1.921266155674041887e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.176666666667335335e+02,7.961812919263963322e-07,1.481553951916270834e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.178333333334002475e+02,8.918916471667082059e-05,1.899196446046617307e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.180000000000669615e+02,3.066092731442391652e-04,2.865011579597333876e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.181666666667336756e+02,4.427618435274213184e-04,3.488588689601715724e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.183333333334004180e+02,3.587248228471727669e-04,3.181757618802769885e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.185000000000671321e+02,1.346875254381792739e-04,2.284201745225378991e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.186666666667338461e+02,7.674715356811727117e-07,1.770496630825299966e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.188333333334005602e+02,1.087839215954747443e-04,2.283666246759074388e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.190000000000672742e+02,3.704359704470583381e-04,3.449935071993193094e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.191666666667339882e+02,5.331237462155582422e-04,4.199800358623172669e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.193333333334007307e+02,4.304670778943724000e-04,3.828875887660920276e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.195000000000674447e+02,1.601836854055308011e-04,2.751133511757643106e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.196666666667341588e+02,6.930753580875197378e-07,2.145756446522926184e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.198333333334008728e+02,1.350917217747389057e-04,2.788289910959019700e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.200000000000675868e+02,4.548608945083059329e-04,4.219426651781447361e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.201666666667343009e+02,6.519607426817487133e-04,5.134988942857958427e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.203333333334010433e+02,5.242249964584674978e-04,4.679150525116938407e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.205000000000677574e+02,1.929113909860505122e-04,3.365674661482612857e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.206666666667344714e+02,5.549897861553450880e-07,2.645367705203215949e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.208333333334011570e+02,1.715204558694467763e-04,3.468661342742483319e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.210000000000678710e+02,5.697341781046265504e-04,5.259711604474952111e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.211666666667345851e+02,8.125379247215843564e-04,6.398525381072948329e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.213333333334012991e+02,6.499281485709494091e-04,5.826885670968775296e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.215000000000680416e+02,2.357981616787208209e-04,4.196954259999611495e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.216666666667347556e+02,3.422981356996649894e-07,3.330961297977826671e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.218333333334014696e+02,2.239227353280394677e-04,4.416713648173282904e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.220000000000681837e+02,7.315627705350940093e-04,6.713907123679884988e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.221666666667348977e+02,1.036828345854019741e-03,8.163412718116322799e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.223333333334016118e+02,8.237660249199176650e-04,7.428092969139301650e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.225000000000683542e+02,2.933470331603792907e-04,5.359858977562499812e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.226666666667350682e+02,9.357468827613484080e-08,4.307862186168423535e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.228333333334017823e+02,3.030162644838593202e-04,5.793455402982244451e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.230000000000684963e+02,9.697126831836255182e-04,8.833729920632431851e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.231666666667352104e+02,1.363359620522475819e-03,1.073336850767775495e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.233333333334019244e+02,1.073535504726293123e-03,9.755938473849415891e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.235000000000686668e+02,3.726700774577334997e-04,7.056792143041903508e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.236666666667353809e+02,6.664131784639796978e-08,5.768520341480684729e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.238333333334020949e+02,4.300941070640766856e-04,7.902084229726678843e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.240000000000688090e+02,1.340524358755076050e-03,1.209548632059218075e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.241666666667355230e+02,1.864674548658179411e-03,1.468153878512716603e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.243333333334022370e+02,1.450060252096051694e-03,1.332396399556481014e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.245000000000689795e+02,4.851752685865317206e-04,9.671619916041197980e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.246666666667356935e+02,1.452034366285988361e-06,8.096514017567409301e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.248333333334024076e+02,6.522309327126079486e-04,1.137026872904253836e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.250000000000691216e+02,1.963278814822220705e-03,1.749050950976259369e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.251666666667358356e+02,2.690464876800478626e-03,2.119563622618289046e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.253333333334025497e+02,2.053654583901179820e-03,1.919005394477145063e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.255000000000692921e+02,6.485820710221385605e-04,1.400582610152945572e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.256666666667360062e+02,9.789912104405869319e-06,1.215222166238764901e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.258333333334027202e+02,1.089925410552156559e-03,1.767656548530202858e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.260000000000694342e+02,3.126659927463697371e-03,2.736662232996967588e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.261666666667361483e+02,4.189372443417235456e-03,3.306623289820963523e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.263333333334028623e+02,3.100697906796908310e-03,2.981312812480579628e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.265000000000696048e+02,8.832137912549143342e-04,2.196616370965935681e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.266666666667362904e+02,5.549360370128439624e-05,2.022587165723182742e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.268333333334030044e+02,2.125115643764666478e-03,3.102035131457234370e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.270000000000697185e+02,5.676300147001876392e-03,4.840983170548199786e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.271666666667364325e+02,7.315205083097078669e-03,5.809314306680117383e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.273333333334031465e+02,5.089651800620533136e-03,5.189358916746968954e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.275000000000698890e+02,1.144401181680112546e-03,3.900923326152929468e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.276666666667366030e+02,3.750224052837594895e-04,4.032062006618799578e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.278333333334033171e+02,5.453577664218275250e-03,6.733648880012615794e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.280000000000700311e+02,1.287313737414328904e-02,1.054587179297698449e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.281666666667367451e+02,1.508047915606556405e-02,1.230590289698568762e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.283333333334034592e+02,8.561207691555831195e-03,1.059224774034337596e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.285000000000702016e+02,6.219988219265044135e-04,8.679458472294098934e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.286666666667369157e+02,5.883575584171516111e-03,1.331505899327957085e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.288333333334036297e+02,3.184538967734713150e-02,2.924362510739633367e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.290000000000703437e+02,6.687958638751222151e-02,5.524410315883210298e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.291666666667370578e+02,8.933894413382632849e-02,8.914248683981733368e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.293333333334037718e+02,9.950600430775718985e-02,1.410018645520668135e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.295000000000704858e+02,1.439131823974516000e-01,2.394342350575215383e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.296666666667372283e+02,2.902472983963193531e-01,4.129423090624863568e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.298333333334039423e+02,5.534753634909657105e-01,6.508202586502900289e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.300000000000706564e+02,8.420124909118362755e-01,8.807567023221749558e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.301666666667373704e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+03,2.303333333334040844e+02,9.290714962560108203e-01,9.469058936221930178e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.305000000000707985e+02,6.742814989774822410e-01,7.495156706056778084e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.306666666667375409e+02,3.841640186247263777e-01,5.030843533351899710e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.308333333334042550e+02,1.873046697944114602e-01,2.991191955114864132e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.310000000000709690e+02,1.091819769672721374e-01,1.728057519224139305e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.311666666667376830e+02,9.334214863830470055e-02,1.064859132651551354e-01,0.000000000000000000e+00
1.000000000000000000e+03,2.313333333334043971e+02,7.825104969615792605e-02,6.771560520721495169e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.315000000000711111e+02,4.603091617269818026e-02,3.865933929505363520e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.316666666667378536e+02,1.397256698934297610e-02,1.826597971922224936e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.318333333334045676e+02,3.766295855359536146e-04,9.368314611381994492e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.320000000000712816e+02,4.780514099848632431e-03,9.504550862093848196e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.321666666667379957e+02,1.337849808697847906e-02,1.197141820883664172e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.323333333334047097e+02,1.477107844276941834e-02,1.165848892697987985e-02,0.000000000000000000e+00
1.000000000000000000e+03,2.325000000000713953e+02,8.542095331540159459e-03,8.293658983284419792e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.326666666667381378e+02,1.749794661059337958e-03,4.822083160574812573e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.328333333334048518e+02,1.948187432868216627e-04,3.671648693943310813e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.330000000000715659e+02,3.461684685552415645e-03,4.644945936235531092e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.331666666667382799e+02,6.868771695958939862e-03,5.742896665752758416e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.333333333334049939e+02,6.744441693935308846e-03,5.397873569824195722e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.335000000000717080e+02,3.544035791210976144e-03,3.792745922576480199e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.336666666667384504e+02,5.436044841991645362e-04,2.307030763959436789e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.338333333334051645e+02,2.481925191524759437e-04,1.995417253345055202e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.340000000000718785e+02,2.219052256203837229e-03,2.667283354548109081e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.341666666667385925e+02,4.008410402013606877e-03,3.282235088442800059e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.343333333334053066e+02,3.774312902048364542e-03,3.057164802998224139e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.345000000000720206e+02,1.889210118886199604e-03,2.147255348563797440e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.346666666667387631e+02,2.365285654601520461e-04,1.347982741192566263e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.348333333334054771e+02,2.167340311522040282e-04,1.250671603555774010e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.350000000000721911e+02,1.505031447450949546e-03,1.716359621619860604e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.351666666667389052e+02,2.599506336625205267e-03,2.107856253152841971e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.353333333334056192e+02,2.392826382034830227e-03,1.955249107022986009e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.355000000000723333e+02,1.161158212066527558e-03,1.374634506236662411e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.356666666667390757e+02,1.247934471574400320e-04,8.820332953422200303e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.358333333334057897e+02,1.769166631331982808e-04,8.550547639819904662e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.360000000000725038e+02,1.077382266271976032e-03,1.191476887251214029e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.361666666667392178e+02,1.812562828628869931e-03,1.461612887239187222e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.363333333334059319e+02,1.644550626909984476e-03,1.352592972728036908e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.365000000000726459e+02,7.808845216820007934e-04,9.519563952142401364e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.366666666667393883e+02,7.448515179204566450e-05,6.205785958912408582e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.368333333334061024e+02,1.432095648245339768e-04,6.198325861109399036e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.370000000000728164e+02,8.047964843806480967e-04,8.723062877705940223e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.371666666667395305e+02,1.330744066703755174e-03,1.069304738177096793e-03,0.000000000000000000e+00
1.000000000000000000e+03,2.373333333334062445e+02,1.195326050824230052e-03,9.880236133580084634e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.375000000000729585e+02,5.584981092432000352e-04,6.960368727217703137e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.376666666667397010e+02,4.840578868072961254e-05,4.591951890471116481e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.378333333334064150e+02,1.167320946806559137e-04,4.686400734277018382e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.380000000000731291e+02,6.214431847796996313e-04,6.641120144992978267e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.381666666667398431e+02,1.015068575456231107e-03,8.136776754964537579e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.383333333334065571e+02,9.050466841427336293e-04,7.510115803136189865e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.385000000000732427e+02,4.176431735847095260e-04,5.294992193722827161e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.386666666667399568e+02,3.346424487716780885e-05,3.525826790706927368e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.388333333334066992e+02,9.619203685023522822e-05,3.657295159039383519e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.390000000000734133e+02,4.925826840454700963e-04,5.209243911601540468e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.391666666667401273e+02,7.973015226457297972e-04,6.380000801836235250e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.393333333334068413e+02,7.068544442609476152e-04,5.883888097084525410e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.395000000000735554e+02,3.229830033489337004e-04,4.151278082541232962e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.396666666667402694e+02,2.424113144789983033e-05,2.784768962439187557e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.398333333334070119e+02,8.016902316870399994e-05,2.925367003469461053e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.400000000000737259e+02,3.987299272797786343e-04,4.182982350197798948e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.401666666667404400e+02,6.408801701900538120e-04,5.121582378270618345e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.403333333334071540e+02,5.656308655185531128e-04,4.720382200058367188e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.405000000000738680e+02,2.563941379554744758e-04,3.332324599443800377e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.406666666667405821e+02,1.821009715472466124e-05,2.248876595913239186e-04,0.000000000000000000e+00
1.000000000000000000e+03,2.408333333334073245e+02,6.752836554352307130e-05,2.386380746218635940e-04,0.000000000000000000e+00
