f_THz,eps_real,eps_imag
185.71785892946474,-1.8840385537391096,0.4956757159317149
185.81790895447725,-1.8778569739958173,0.4948793703811927
185.91795897948975,-1.8716852744449652,0.49408472771581835
186.01800900450223,-1.865523434093753,0.4932917833917742
186.11805902951477,-1.859371432004958,0.49250053287976564
186.21810905452725,-1.8532292472967797,0.4917109716649686
186.31815907953978,-1.847096859142645,0.49092309524697425
186.41820910455226,-1.840974246771054,0.49013689913973724
186.5182591295648,-1.834861389465377,0.48935237887151906
186.61830915457728,-1.8287582665637125,0.4885695299848393
186.71835917958978,-1.8226648574586917,0.4877883480364185
186.8184092046023,-1.8165811415973159,0.487008828597128
186.9184592296148,-1.8105070984807816,0.4862309672519368
187.0185092546273,-1.8044427076643141,0.4854547595998591
187.1185592796398,-1.7983879487569934,0.48468020125390265
187.21860930465232,-1.7923428014215816,0.48390728784101655
187.31865932966483,-1.7863072453743638,0.4831360150020397
187.41870935467733,-1.780281260384966,0.48236637839164964
187.51875937968984,-1.7742648262761995,0.4815983736783112
187.61880940470235,-1.7682579229238837,0.4808319965442256
187.71885942971485,-1.7622605302566918,0.48006724268528006
187.81890945472736,-1.7562726282559722,0.4793041078109966
187.91895947973987,-1.7502941969555867,0.4785425876444821
188.01900950475238,-1.744325216441752,0.4777826779223784
188.11905952976488,-1.7383656668528613,0.4770243743948114
188.2191095547774,-1.7324155283793465,0.4762676728253437
188.3191595797899,-1.7264747812634824,0.47551256899092237
188.4192096048024,-1.7205434057992481,0.4747590586818315
188.5192596298149,-1.7146213823321568,0.47400713770164227
188.61930965482742,-1.708708691259091,0.4732568018671641
188.71935967983993,-1.702805313028159,0.4725080470083979
188.81940970485243,-1.696911228138505,0.47176086896848396
188.91945972986494,-1.691026417140176,0.4710152636036572
189.01950975487745,-1.6851508606339514,0.47027122678319694
189.11955977988993,-1.6792845392711944,0.46952875438938135
189.21960980490246,-1.67342743375367,0.46878784231743587
189.31965982991494,-1.6675795248334224,0.4680484864754911
189.41970985492748,-1.6617407933125832,0.4673106827845298
189.51975987993995,-1.6559112200432504,0.46657442717834585
189.6198099049525,-1.6500907859272984,0.4658397156034916
189.71985992996497,-1.644279471916256,0.4651065440192359
189.81990995497748,-1.6384772590111205,0.4643749083975146
189.91995997998998,-1.6326841282622255,0.4636448047228855
190.0200100050025,-1.6269000607690844,0.46291622899248297
190.120060030015,-1.621125037680232,0.46218917721597064
190.2201100550275,-1.6153590401930722,0.46146364541549634
190.32016008004,-1.6096020495537329,0.4607396296256467
190.42021010505252,-1.603854047056911,0.4600171258934022
190.52026013006503,-1.5981150140457197,0.4592961302780913
190.62031015507753,-1.5923849319115413,0.45857663885134575
190.72036018009004,-1.5866637820938823,0.45785864769705625
190.82041020510255,-1.5809515460802124,0.4571421529113274
190.92046023011505,-1.5752482054058237,0.4564271506024332
191.02051025512756,-1.5695537416536935,0.4557136368907746
191.12056028014007,-1.5638681364543143,0.45500160790883243
191.22061030515258,-1.5581913714855626,0.45429105980112616
191.32066033016508,-1.5525234284725493,0.4535819887241688
191.4207103551776,-1.546864289187472,0.4528743908464244
191.5207603801901,-1.5412139354494765,0.4521682623482648
191.6208104052026,-1.5355723491245015,0.4514635994219247
191.7208604302151,-1.5299395121251425,0.4507603982714617
191.82091045522762,-1.5243154064105044,0.4500586551127111
191.92096048024013,-1.518700013986059,0.4493583661732436
192.02101050525263,-1.5130933169035123,0.44865952769232575
192.12106053026514,-1.5074952972606375,0.4479621359208727
192.22111055527762,-1.5019059372011623,0.4472661871214112
192.32116058029015,-1.496325218914604,0.44657167756803356
192.42121060530263,-1.4907531246361496,0.4458786035463599
192.52126063031517,-1.4851896366465005,0.4451869613534928
192.62131065532765,-1.4796347372717427,0.44449674729797944
192.72136068034018,-1.4740884088831936,0.4438079576997668
192.82141070535266,-1.468550633897284,0.4431205888901642
192.9214607303652,-1.4630213947754007,0.4424346372117997
193.02151075537768,-1.4575006740237675,0.44175009901858187
193.12156078039018,-1.4519884541932853,0.44106697067565626
193.2216108054027,-1.446484717879414,0.4403852485593674
193.3216608304152,-1.4409894477220315,0.43970492905721836
193.4217108554277,-1.4355026264052975,0.4390260085678298
193.5217608804402,-1.4300242366575158,0.4383484835009011
193.62181090545272,-1.4245542612510032,0.43767235027716955
193.72186093046523,-1.4190926830019506,0.43699760532837223
193.82191095547773,-1.413639484770297,0.4363242450972048
193.92196098049024,-1.4081946494595887,0.43565226603728435
194.02201100550275,-1.4027581600168495,0.43498166461310894
194.12206103051525,-1.397329999432451,0.4343124373000194
194.22211105552776,-1.391910150739974,0.4336445805841595
194.32216108054027,-1.3864985970160855,0.43297809096243933
194.42221110555278,-1.381095321380402,0.4323129649424953
194.52226113056528,-1.3757003069953613,0.4316491990426523
194.6223111555778,-1.3703135370660893,0.43098678979188537
194.7223611805903,-1.3649349948402771,0.43032573372978267
194.8224112056028,-1.3595646636080416,0.42966602740650617
194.9224612306153,-1.3542025267018132,0.42900766738275603
195.02251125562782,-1.3488485674961876,0.42835065022973096
195.12256128064033,-1.3435027694078143,0.42769497252909244
195.22261130565283,-1.338165115895261,0.4270406308729269
195.3226613306653,-1.3328355904588869,0.4263876218637082
195.42271135567785,-1.3275141766407228,0.42573594211426224
195.52276138069033,-1.3222008580243405,0.4250855882477291
195.62281140570286,-1.3168956182347178,0.4244365568975253
195.72286143071534,-1.311598440938139,0.4237888447073112
195.82291145572788,-1.3063093098420402,0.4231424483309498
195.92296148074036,-1.3010282086949156,0.42249736443247526
196.0230115057529,-1.2957551212861573,0.42185358968605235
196.12306153076537,-1.2904900314459709,0.4212111207759452
196.22311155577788,-1.2852329230452217,0.4205699543964776
196.32316158079038,-1.2799837799953324,0.419930087252
196.4232116058029,-1.274742586248149,0.4192915160568531
196.5232616308154,-1.2695093257958248,0.41865423753533243
196.6233116558279,-1.264283982670697,0.41801824842165375
196.7233616808404,-1.2590665409451725,0.4173835454599184
196.82341170585292,-1.2538569847315961,0.41675012540407674
196.92346173086543,-1.2486552981821384,0.41611798501789543
