Delay_fs,Slit_separation_fs,Reflectivity
-2156.81559244292,-1200.66666666673,0.0933922075291727
-2156.81559244292,-1000.66666666672,0.0935130931612768
-2156.81559244292,-800.666666666719,0.0938008694589127
-2156.81559244292,-600.666666666711,0.093719050073548
-2156.81559244292,-400.666666666704,0.094172144737699
-2156.81559244292,-200.666666666696,0.0939692633491404
-2156.81559244292,0.0,0.0937623190923597
-2156.81559244292,200.666666666696,0.0939624540557628
-2156.81559244292,400.666666666704,0.0940969496022173
-2156.81559244292,600.666666666711,0.0937193147528063
-2156.81559244292,801.999999999907,0.0936970067868946
-2156.81559244292,1001.99999999991,0.0941073252919546
-2156.81559244292,1203.99999999998,0.0945583914635795
-2156.81559244292,1403.99999999999,0.0964048083581454
-2156.81559244292,1604.0,0.164805493827754
-2156.81559244292,1804.00000000001,0.549546184852893
-2156.81559244292,2006.66666666658,0.526486052152115
-2156.81559244292,2205.9999999999,0.382463152764565
-2090.14892577632,-2401.33333333327,0.094403524026066
-2090.14892577632,-2201.33333333346,0.0939110654857192
-2090.14892577632,-2001.33333333345,0.0935460976932754
-2090.14892577632,-1800.66666666675,0.0939652847701663
-2090.14892577632,-1600.66666666674,0.0936835859961184
-2090.14892577632,-1400.66666666674,0.0938546944519142
-2090.14892577632,-1200.66666666673,0.0937450632691014
-2090.14892577632,-1000.66666666672,0.0934888670488226
-2090.14892577632,-800.666666666719,0.0937565676736404
-2090.14892577632,-600.666666666711,0.0939857861013286
-2090.14892577632,-400.666666666704,0.0942656683546057
-2090.14892577632,-200.666666666696,0.0938492148237992
-2090.14892577632,0.0,0.0936457630935367
-2090.14892577632,200.666666666696,0.0941113417545439
-2090.14892577632,400.666666666704,0.0939277618853181
-2090.14892577632,600.666666666711,0.0941025065287374
-2090.14892577632,801.999999999907,0.0939972903379143
-2090.14892577632,1001.99999999991,0.094354429411314
-2090.14892577632,1203.99999999998,0.0948148574636574
-2090.14892577632,1403.99999999999,0.0969894313126552
-2090.14892577632,1604.0,0.306688744260416
-2090.14892577632,1804.00000000001,0.56365269574178
-2090.14892577632,2006.66666666658,0.479909760325318
-2090.14892577632,2205.9999999999,0.32719125289398
-2023.48225910971,-2401.33333333327,0.0941880071546631
-2023.48225910971,-2201.33333333346,0.0939104674746169
-2023.48225910971,-2001.33333333345,0.0933426892564467
-2023.48225910971,-1800.66666666675,0.0936368295622171
-2023.48225910971,-1600.66666666674,0.094184321642432
-2023.48225910971,-1400.66666666674,0.0939726550926887
-2023.48225910971,-1200.66666666673,0.0938229664844103
-2023.48225910971,-1000.66666666672,0.0936626370653155
-2023.48225910971,-800.666666666719,0.0939777851408883
-2023.48225910971,-600.666666666711,0.0941332004749879
-2023.48225910971,-400.666666666704,0.0941905571997775
-2023.48225910971,-200.666666666696,0.0935937561134759
-2023.48225910971,0.0,0.0935699589476028
-2023.48225910971,200.666666666696,0.0944440484968201
-2023.48225910971,400.666666666704,0.0942607073079323
-2023.48225910971,600.666666666711,0.094241119996264
-2023.48225910971,801.999999999907,0.0936429272848152
-2023.48225910971,1001.99999999991,0.0941240253412584
-2023.48225910971,1203.99999999998,0.095032825256218
-2023.48225910971,1403.99999999999,0.10577042829979
-2023.48225910971,1604.0,0.474843410510075
-2023.48225910971,1804.00000000001,0.553454132595289
-2023.48225910971,2006.66666666658,0.428967782312433
-2023.48225910971,2205.9999999999,0.275156028135921
-1956.81559244311,-2401.33333333327,0.0938732038900898
-1956.81559244311,-2201.33333333346,0.093905683385799
-1956.81559244311,-2001.33333333345,0.0933524034075543
-1956.81559244311,-1800.66666666675,0.0936407433272981
-1956.81559244311,-1600.66666666674,0.0938341419360325
-1956.81559244311,-1400.66666666674,0.0939208749672578
-1956.81559244311,-1200.66666666673,0.0936644105285463
-1956.81559244311,-1000.66666666672,0.0937305299977491
-1956.81559244311,-800.666666666719,0.0936787480903002
-1956.81559244311,-600.666666666711,0.0936142092026939
-1956.81559244311,-400.666666666704,0.0940511485583259
-1956.81559244311,-200.666666666696,0.0933237891690475
-1956.81559244311,0.0,0.0934864603958787
-1956.81559244311,200.666666666696,0.0939816376631057
-1956.81559244311,400.666666666704,0.0942192677488945
-1956.81559244311,600.666666666711,0.0938719614019627
-1956.81559244311,801.999999999907,0.093504312982117
-1956.81559244311,1001.99999999991,0.0941296863749207
-1956.81559244311,1203.99999999998,0.0964470682323647
-1956.81559244311,1403.99999999999,0.165242242824389
-1956.81559244311,1604.0,0.560100083172335
-1956.81559244311,1804.00000000001,0.531101055582274
-1956.81559244311,2006.66666666658,0.37547957461067
-1956.81559244311,2205.9999999999,0.22737546056569
-1890.1489257765,-2401.33333333327,0.0940696958238792
-1890.1489257765,-2201.33333333346,0.0940785085943483
-1890.1489257765,-2001.33333333345,0.0937801204245038
-1890.1489257765,-1800.66666666675,0.0939237386485375
-1890.1489257765,-1600.66666666674,0.0939075912913347
-1890.1489257765,-1400.66666666674,0.0942263470681727
-1890.1489257765,-1200.66666666673,0.0935348773391699
-1890.1489257765,-1000.66666666672,0.0935109995466203
-1890.1489257765,-800.666666666719,0.0938827694698437
-1890.1489257765,-600.666666666711,0.0939226498862838
-1890.1489257765,-400.666666666704,0.0943065849370024
-1890.1489257765,-200.666666666696,0.0935874976595482
-1890.1489257765,0.0,0.0937928117375286
-1890.1489257765,200.666666666696,0.0939890820480448
-1890.1489257765,400.666666666704,0.0944839093466119
