series,delay_fs,reflectivity
modelled,1091.09109109109,0.433729252890195
modelled,1111.11111111111,0.468396507080717
modelled,1131.13113113113,0.489273879118867
modelled,1151.15115115115,0.496884457873099
modelled,1171.17117117117,0.493532234849743
modelled,1191.19119119119,0.482301455238362
modelled,1211.21121121121,0.466172119400305
modelled,1231.23123123123,0.447502024443738
modelled,1251.25125125125,0.427888573528785
modelled,1271.27127127127,0.408277618829717
modelled,1291.29129129129,0.389162914921178
modelled,1311.31131131131,0.370770903222625
modelled,1331.33133133133,0.353189717102114
modelled,1351.35135135135,0.33644357399829
modelled,1371.37137137137,0.320529595918311
modelled,1391.39139139139,0.305433810872287
modelled,1411.41141141141,0.291137394229218
modelled,1431.43143143143,0.277618943936537
modelled,1451.45145145145,0.264855337739319
modelled,1471.47147147147,0.252822138053995
modelled,1491.49149149149,0.241493863985404
modelled,1511.51151151151,0.230844222959106
modelled,1531.53153153153,0.220846324850492
modelled,1551.55155155155,0.211472882825748
modelled,1571.57157157157,0.202696400844471
modelled,1591.59159159159,0.19448934709717
modelled,1611.61161161161,0.186824312758252
modelled,1631.63163163163,0.179674155680832
modelled,1651.65165165165,0.173012128909559
modelled,1671.67167167167,0.166811994115457
modelled,1691.69169169169,0.161048120256801
modelled,1711.71171171171,0.155695567941306
modelled,1731.73173173173,0.15073016010717
modelled,1751.75175175175,0.1461285397549
modelled,1771.77177177177,0.141868215549455
modelled,1791.79179179179,0.137927596175192
modelled,1811.81181181181,0.134286014366318
modelled,1831.83183183183,0.13092374155558
modelled,1851.85185185185,0.12782199408616
modelled,1871.87187187187,0.124962931918776
modelled,1891.89189189189,0.122329650740181
modelled,1911.91191191191,0.119906168343175
modelled,1931.93193193193,0.117677406103852
modelled,1951.95195195195,0.115629166331462
modelled,1971.97197197197,0.113748106211486
modelled,1991.99199199199,0.112021709005266
modelled,2012.01201201201,0.110438253110959
modelled,2032.03203203203,0.108986779532027
modelled,2052.05205205205,0.107657058241961
modelled,2072.07207207207,0.10643955387819
modelled,2092.09209209209,0.105325391144834
modelled,2112.11211211211,0.104306320253642
modelled,2132.13213213213,0.103374682685349
modelled,2152.15215215215,0.102523377510137
modelled,2172.17217217217,0.10174582846586
modelled,2192.19219219219,0.1010359519564
modelled,2212.21221221221,0.100388126099714
modelled,2232.23223223223,0.0997971609258944
modelled,2252.25225225225,0.0992582697995982
modelled,2272.27227227227,0.0987670421184786
modelled,2292.29229229229,0.0983194173193884
modelled,2312.31231231231,0.0979116602071086
modelled,2332.33233233233,0.0975403376057904
modelled,2352.35235235235,0.0972022963210663
modelled,2372.37237237237,0.0968946423906193
modelled,2392.39239239239,0.0966147215926954
modelled,2412.41241241241,0.0963601011753947
modelled,2432.43243243243,0.0961285527643934
modelled,2452.45245245245,0.0959180364028354
modelled,2472.47247247247,0.0957266856743427
modelled,2492.49249249249,0.0955527938582478
modelled,2512.51251251251,0.0953948010651365
modelled,2532.53253253253,0.0952512823004502
modelled,2552.55255255255,0.0951209364041451
modelled,2572.57257257257,0.0950025758151235
modelled,2592.59259259259,0.0948951171102556
modelled,2612.61261261261,0.0947975722692232
modelled,2632.63263263263,0.0947090406180669
modelled,2652.65265265265,0.0946287014061451
modelled,2672.67267267267,0.0945558069731738
modelled,2692.69269269269,0.0944896764650579
modelled,2712.71271271271,0.0944296900593132
modelled,2732.73273273273,0.0943752836629911
modelled,2752.75275275275,0.0943259440481152
modelled,2772.77277277277,0.0942812043917137
modelled,2792.79279279279,0.0942406401895595
modelled,2812.81281281281,0.0942038655146979
modelled,2832.83283283283,0.09417052959374381
modelled,2852.85285285285,0.0941403136757592
modelled,2872.87287287287,0.0941129281702616
modelled,2892.89289289289,0.0940881100325802
modelled,2912.91291291291,0.0940656203763485
modelled,2932.93293293293,0.0940452422944105
modelled,2952.95295295295,0.0940267788708222
modelled,2972.97297297297,0.0940100513679432
modelled,2992.99299299299,0.0939948975738531
modelled,3013.01301301301,0.0939811702964775
modelled,3033.03303303303,0.0939687359918872
modelled,3053.05305305305,0.0939574735152387
modelled,3073.07307307307,0.0939472729837544
modelled,3093.09309309309,0.093938034742007
modelled,3113.11311311311,0.0939296684205762
modelled,3133.13313313313,0.0939220920798858
modelled,3153.15315315315,0.0939152314317165
modelled,3173.17317317317,0.0939090191315215
modelled,3193.19319319319,0.093903394135258
modelled,3213.21321321321,0.0938983011149814
modelled,3233.23323323323,0.0938936899279478
modelled,3253.25325325325,0.0938895151344212
modelled,3273.27327327327,0.0938857355598014
modelled,3293.29329329329,0.093882313897072
modelled,3313.31331331331,0.0938792163459165
modelled,3333.33333333333,0.0938764122851749
modelled,3353.35335335335,0.0938738739756075
modelled,3373.37337337337,0.0938715762902004
modelled,3393.39339339339,0.0938694964694965
modelled,3413.41341341341,0.0938676138996577
modelled,3433.43343343343,0.0938659099111745
modelled,3453.45345345345,0.0938643675963216
modelled,3473.47347347347,0.0938629716436345
modelled,3493.49349349349,0.0938617081878359
modelled,3513.51351351351,0.0938605646737837
modelled,3533.53353353353,0.0938595297331427
modelled,3553.55355355355,0.0938585930726012
modelled,3573.57357357357,0.09385774537256
modelled,3593.59359359359,0.0938569781953211
modelled,3613.61361361361,0.0938562839018912
modelled,3633.63363363363,0.093855655576599
modelled,3653.65365365365,0.0938550869587952
modelled,3673.67367367367,0.0938545723809765
modelled,3693.69369369369,0.0938541067127306
modelled,3713.71371371371,0.0938536853099599
modelled,3733.73373373373,0.0938533039688882
modelled,3753.75375375375,0.0938529588844026
modelled,3773.77377377377,0.0938526466123243
modelled,3793.79379379379,0.093852364035239
modelled,3813.81381381381,0.0938521083315528
modelled,3833.83383383383,0.0938518769474708
modelled,3853.85385385385,0.0938516675716229
modelled,3873.87387387387,0.0938514781120873
modelled,3893.89389389389,0.0938513066755877
modelled,3913.91391391391,0.0938511515486573
modelled,3933.93393393393,0.093851011180585
modelled,3953.95395395395,0.0938508841679764
modelled,3973.97397397397,0.0938507692407759
modelled,3993.99399399399,0.0938506652496133
modelled,4014.01401401401,0.0938505711543482
modelled,4034.03403403403,0.093850486013701
modelled,4054.05405405405,0.0938504089758658
modelled,4074.07407407407,0.0938503392700136
modelled,4094.09409409409,0.0938502761986019
modelled,4114.11411411411,0.0938502191304122
modelled,4134.13413413413,0.0938501674942498
modelled,4154.15415415415,0.09385012077324
modelled,4174.17417417417,0.0938500784996664
modelled,4194.19419419419,0.0938500402502991
modelled,4214.21421421421,0.093850005642166
modelled,4234.23423423423,0.093849974328726
modelled,4254.25425425425,0.0938499459964058
modelled,4274.27427427427,0.093849920361465
modelled,4294.29429429429,0.0938498971671598
modelled,4314.31431431431,0.0938498761811754
modelled,4334.33433433433,0.0938498571933031
modelled,4354.35435435435,0.0938498400133375
modelled,4374.37437437437,0.0938498244691741
modelled,4394.39439439439,0.0938498104050871
modelled,4414.41441441441,0.0938497976801721
modelled,4434.43443443443,0.0938497861669349
modelled,4454.45445445445,0.0938497757500167
modelled,4474.47447447447,0.0938497663250389
modelled,4494.49449449449,0.0938497577975584
modelled,4514.51451451451,0.0938497500821222
modelled,4534.53453453453,0.0938497431014118
modelled,4554.55455455455,0.0938497367854694
modelled,4574.57457457457,0.0938497310709969
modelled,4594.59459459459,0.0938497259007225
modelled,4614.61461461461,0.0938497212228267
modelled,4634.63463463463,0.0938497169904238
modelled,4654.65465465465,0.0938497131610919
modelled,4674.67467467467,0.0938497096964482
modelled,4694.69469469469,0.0938497065617644
modelled,4714.71471471471,0.093849703725619
modelled,4734.73473473473,0.0938497011595822
modelled,4754.75475475475,0.0938496988379313
modelled,4774.77477477477,0.0938496967373931
modelled,4794.79479479479,0.0938496948369101
modelled,4814.81481481481,0.0938496931174305
modelled,4834.83483483483,0.0938496915617164
modelled,4854.85485485485,0.0938496901541714
modelled,4874.87487487487,0.0938496888806844
modelled,4894.89489489489,0.0938496877284881
modelled,4914.91491491491,0.0938496866860309
modelled,4934.93493493493,0.0938496857428614
modelled,4954.95495495495,0.0938496848895235
modelled,4974.97497497497,0.0938496841174616
modelled,4994.99499499499,0.0938496834189349
modelled,5015.01501501501,0.0938496827869398
modelled,5035.03503503503,0.0938496822151397
modelled,5055.05505505505,0.0938496816978015
modelled,5075.07507507507,0.0938496812297379
modelled,5095.09509509509,0.0938496808062561
modelled,5115.11511511511,0.0938496804231096
modelled,5135.13513513513,0.093849680076457
modelled,5155.15515515515,0.0938496797628223
modelled,5175.17517517517,0.0938496794790607
modelled,5195.19519519519,0.0938496792223269
modelled,5215.21521521521,0.0938496789900466
modelled,5235.23523523523,0.0938496787798907
modelled,5255.25525525525,0.093849678589752
modelled,5275.27527527527,0.0938496784177239
modelled,5295.29529529529,0.0938496782620813
modelled,5315.31531531531,0.0938496781212636
modelled,5335.33533533533,0.0938496779938588
modelled,5355.35535535535,0.0938496778785892
modelled,5375.37537537537,0.0938496777742991
modelled,5395.39539539539,0.0938496776799427
modelled,5415.41541541541,0.0938496775945737
modelled,5435.43543543543,0.0938496775173362
modelled,5455.45545545545,0.0938496774474556
modelled,5475.47547547547,0.0938496773842312
modelled,5495.49549549549,0.093849677327029
modelled,5515.51551551551,0.0938496772752753
modelled,5535.53553553553,0.0938496772284512
modelled,5555.55555555555,0.0938496771860872
modelled,5575.57557557557,0.0938496771477584
modelled,5595.59559559559,0.0938496771130805
modelled,5615.61561561561,0.0938496770817057
modelled,5635.63563563563,0.0938496770533194
modelled,5655.65565565565,0.0938496770276369
modelled,5675.67567567567,0.0938496770044007
modelled,5695.69569569569,0.0938496769833779
modelled,5715.71571571571,0.0938496769643574
modelled,5735.73573573573,0.0938496769471488
modelled,5755.75575575575,0.0938496769315792
modelled,5775.77577577577,0.0938496769174928
modelled,5795.79579579579,0.093849676904748
modelled,5815.81581581581,0.0938496768932173
modelled,5835.83583583583,0.0938496768827849
modelled,5855.85585585585,0.0938496768733461
modelled,5875.87587587587,0.0938496768648065
modelled,5895.89589589589,0.0938496768570802
modelled,5915.91591591591,0.0938496768500899
modelled,5935.93593593593,0.0938496768437655
modelled,5955.95595595595,0.0938496768380434
modelled,5975.97597597597,0.0938496768328665
modelled,5995.99599599599,0.0938496768281826
modelled,6016.01601601601,0.0938496768239449
modelled,6036.03603603603,0.0938496768201108
modelled,6056.05605605605,0.0938496768166419
modelled,6076.07607607607,0.0938496768135035
modelled,6096.09609609609,0.093849676810664
modelled,6116.11611611611,0.093849676808095
modelled,6136.13613613613,0.0938496768057706
modelled,6156.15615615615,0.0938496768036677
modelled,6176.17617617617,0.0938496768017651
modelled,6196.19619619619,0.0938496768000437
modelled,6216.21621621621,0.0938496767984863
modelled,6236.23623623623,0.0938496767970772
modelled,6256.25625625625,0.0938496767958024
modelled,6276.27627627627,0.0938496767946489
modelled,6296.29629629629,0.0938496767936054
modelled,6316.31631631631,0.0938496767926612
modelled,6336.33633633633,0.093849676791807
modelled,6356.35635635635,0.0938496767910342
modelled,6376.37637637637,0.0938496767903349
modelled,6396.39639639639,0.0938496767897023
modelled,6416.41641641641,0.0938496767891299
modelled,6436.43643643643,0.0938496767886121
modelled,6456.45645645645,0.0938496767881436
modelled,6476.47647647647,0.0938496767877197
modelled,6496.49649649649,0.0938496767873361
modelled,6516.51651651651,0.0938496767869891
modelled,6536.53653653653,0.0938496767866752
modelled,6556.55655655655,0.0938496767863912
modelled,6576.57657657657,0.0938496767861342
modelled,6596.59659659659,0.0938496767859017
modelled,6616.61661661661,0.0938496767856914
modelled,6636.63663663663,0.093849676785501
modelled,6656.65665665665,0.0938496767853288
modelled,6676.67667667667,0.0938496767851731
modelled,6696.69669669669,0.0938496767850321
modelled,6716.71671671671,0.0938496767849046
modelled,6736.73673673673,0.0938496767847892
modelled,6756.75675675675,0.0938496767846848
modelled,6776.77677677677,0.0938496767845904
modelled,6796.79679679679,0.0938496767845049
modelled,6816.81681681681,0.0938496767844276
modelled,6836.83683683683,0.0938496767843577
modelled,6856.85685685685,0.0938496767842944
modelled,6876.87687687687,0.0938496767842372
modelled,6896.89689689689,0.0938496767841853
modelled,6916.91691691691,0.0938496767841385
modelled,6936.93693693693,0.0938496767840961
modelled,6956.95695695695,0.0938496767840577
modelled,6976.97697697697,0.093849676784023
modelled,6996.99699699699,0.0938496767839916
modelled,7017.01701701701,0.0938496767839632
modelled,7037.03703703703,0.0938496767839375
modelled,7057.05705705705,0.0938496767839142
modelled,7077.07707707707,0.0938496767838932
modelled,7097.09709709709,0.0938496767838742
modelled,7117.11711711711,0.0938496767838569
modelled,7137.13713713713,0.0938496767838414
modelled,7157.15715715715,0.0938496767838273
modelled,7177.17717717717,0.0938496767838145
modelled,7197.19719719719,0.093849676783803
modelled,7217.21721721721,0.0938496767837925
modelled,7237.23723723723,0.0938496767837831
modelled,7257.25725725725,0.0938496767837745
modelled,7277.27727727727,0.0938496767837668
modelled,7297.29729729729,0.0938496767837598
modelled,7317.31731731731,0.0938496767837535
modelled,7337.33733733733,0.0938496767837477
modelled,7357.35735735735,0.0938496767837426
modelled,7377.37737737737,0.0938496767837379
modelled,7397.39739739739,0.0938496767837336
modelled,7417.41741741741,0.0938496767837298
modelled,7437.43743743743,0.0938496767837263
modelled,7457.45745745745,0.0938496767837232
modelled,7477.47747747747,0.0938496767837203
modelled,7497.49749749749,0.0938496767837178
modelled,7517.51751751751,0.0938496767837154
modelled,7537.53753753753,0.0938496767837133
modelled,7557.55755755755,0.0938496767837114
modelled,7577.57757757757,0.0938496767837097
modelled,7597.59759759759,0.0938496767837081
modelled,7617.61761761761,0.0938496767837067
modelled,7637.63763763763,0.0938496767837055
modelled,7657.65765765765,0.0938496767837043
modelled,7677.67767767767,0.0938496767837033
modelled,7697.69769769769,0.0938496767837023
modelled,7717.71771771771,0.0938496767837015
modelled,7737.73773773773,0.0938496767837007
modelled,7757.75775775775,0.0938496767837
modelled,7777.77777777777,0.0938496767836994
modelled,7797.79779779779,0.0938496767836988
modelled,7817.81781781781,0.0938496767836983
modelled,7837.83783783783,0.0938496767836978
modelled,7857.85785785785,0.0938496767836974
modelled,7877.87787787788,0.093849676783697
modelled,7897.89789789789,0.0938496767836966
modelled,7917.91791791791,0.0938496767836963
modelled,7937.93793793793,0.093849676783696
modelled,7957.95795795795,0.0938496767836958
modelled,7977.97797797797,0.0938496767836955
modelled,7997.99799799799,0.0938496767836953
modelled,8018.01801801801,0.0938496767836952
modelled,8038.03803803803,0.093849676783695
modelled,8058.05805805805,0.0938496767836948
modelled,8078.07807807807,0.0938496767836947
modelled,8098.09809809809,0.0938496767836946
modelled,8118.11811811811,0.0938496767836944
modelled,8138.13813813814,0.0938496767836943
modelled,8158.15815815815,0.0938496767836942
modelled,8178.17817817817,0.0938496767836942
modelled,8198.19819819819,0.0938496767836941
modelled,8218.21821821821,0.093849676783694
modelled,8238.23823823823,0.0938496767836939
modelled,8258.25825825825,0.0938496767836939
modelled,8278.27827827828,0.0938496767836938
modelled,8298.29829829829,0.0938496767836938
modelled,8318.31831831831,0.0938496767836937
modelled,8338.33833833833,0.0938496767836937
modelled,8358.35835835835,0.0938496767836937
modelled,8378.37837837838,0.0938496767836936
modelled,8398.3983983984,0.0938496767836936
modelled,8418.41841841842,0.0938496767836936
modelled,8438.43843843844,0.0938496767836936
modelled,8458.45845845845,0.0938496767836935
modelled,8478.47847847847,0.0938496767836935
modelled,8498.49849849849,0.0938496767836935
modelled,8518.51851851851,0.0938496767836935
modelled,8538.53853853853,0.0938496767836935
modelled,8558.55855855855,0.0938496767836935
modelled,8578.57857857857,0.0938496767836934
modelled,8598.59859859859,0.0938496767836934
modelled,8618.61861861861,0.0938496767836934
modelled,8638.63863863864,0.0938496767836934
modelled,8658.65865865866,0.0938496767836934
modelled,8678.67867867868,0.0938496767836934
modelled,8698.6986986987,0.0938496767836934
modelled,8718.71871871872,0.0938496767836934
modelled,8738.73873873873,0.0938496767836934
modelled,8758.75875875875,0.0938496767836934
modelled,8778.77877877877,0.0938496767836934
modelled,8798.79879879879,0.0938496767836934
modelled,8818.81881881881,0.0938496767836934
modelled,8838.83883883883,0.0938496767836934
modelled,8858.85885885885,0.0938496767836934
modelled,8878.87887887888,0.0938496767836934
modelled,8898.8988988989,0.0938496767836934
modelled,8918.91891891892,0.0938496767836934
modelled,8938.93893893894,0.0938496767836934
modelled,8958.95895895896,0.0938496767836934
modelled,8978.97897897898,0.0938496767836934
modelled,8998.99899899899,0.0938496767836934
modelled,9019.01901901901,0.0938496767836934
modelled,9039.03903903903,0.0938496767836934
modelled,9059.05905905905,0.0938496767836934
modelled,9079.07907907907,0.0938496767836934
modelled,9099.09909909909,0.0938496767836934
modelled,9119.11911911911,0.0938496767836934
modelled,9139.13913913914,0.0938496767836934
modelled,9159.15915915916,0.0938496767836934
modelled,9179.17917917918,0.0938496767836934
modelled,9199.1991991992,0.0938496767836934
modelled,9219.21921921922,0.0938496767836934
modelled,9239.23923923924,0.0938496767836933
modelled,9259.25925925926,0.0938496767836933
modelled,9279.27927927927,0.0938496767836933
modelled,9299.2992992993,0.0938496767836933
modelled,9319.31931931931,0.0938496767836933
modelled,9339.33933933933,0.0938496767836933
modelled,9359.35935935935,0.0938496767836933
modelled,9379.37937937938,0.0938496767836933
modelled,9399.3993993994,0.0938496767836933
modelled,9419.41941941942,0.0938496767836933
modelled,9439.43943943944,0.0938496767836933
modelled,9459.45945945946,0.0938496767836933
modelled,9479.47947947948,0.0938496767836933
modelled,9499.4994994995,0.0938496767836933
modelled,9519.51951951952,0.0938496767836933
modelled,9539.53953953953,0.0938496767836933
modelled,9559.55955955956,0.0938496767836933
modelled,9579.57957957957,0.0938496767836933
modelled,9599.59959959959,0.0938496767836933
modelled,9619.61961961961,0.0938496767836933
modelled,9639.63963963964,0.0938496767836933
modelled,9659.65965965966,0.0938496767836933
modelled,9679.67967967968,0.0938496767836933
modelled,9699.6996996997,0.0938496767836933
modelled,9719.71971971972,0.0938496767836933
modelled,9739.73973973974,0.0938496767836933
modelled,9759.75975975976,0.0938496767836933
modelled,9779.77977977978,0.0938496767836933
modelled,9799.79979979979,0.0938496767836933
modelled,9819.81981981982,0.0938496767836933
modelled,9839.83983983983,0.0938496767836933
modelled,9859.85985985985,0.0938496767836933
modelled,9879.87987987988,0.0938496767836933
modelled,9899.8998998999,0.0938496767836933
modelled,9919.91991991992,0.0938496767836933
modelled,9939.93993993994,0.0938496767836933
modelled,9959.95995995996,0.0938496767836933
modelled,9979.97997997998,0.0938496767836933
modelled,10000.0,0.0938496767836933
